order_id,customer_id,order_date,order_value,payment_method,status,city
ORD_10363,CUST_6513,2024-05-10,4619,COD,Delivered,Kolkata
ORD_10364,CUST_1136,2024-01-20,452,Card,Cancelled,Kolkata
ORD_10365,CUST_2755,2024-02-26,2188,Card,Delivered,Chennai
ORD_10366,CUST_5538,2024-01-01,3531,Netbanking,Delivered,Delhi
ORD_10367,CUST_7982,2024-05-07,4303,COD,Delivered,Mumbai
ORD_10368,CUST_8367,2024-04-21,1760,UPI,Delivered,Kolkata
ORD_10369,CUST_4515,2024-01-22,3941,Card,Delivered,Chennai
ORD_10370,CUST_6345,2024-02-13,2098,Card,Delivered,Delhi
ORD_10371,CUST_4783,2024-03-12,1125,Netbanking,Cancelled,Bangalore
ORD_10372,CUST_8755,2024-05-26,650,Card,Delivered,Kolkata
ORD_10373,CUST_8819,2024-04-19,1224,Card,Cancelled,Delhi
ORD_10374,CUST_2725,2024-06-01,377,Netbanking,Delivered,Delhi
ORD_10375,CUST_7168,2024-01-30,5012,Netbanking,Delivered,Chennai
ORD_10376,CUST_5488,2024-03-27,1321,UPI,Delivered,Chennai
ORD_10377,CUST_1383,2024-05-23,4319,UPI,Returned,Chennai
ORD_10378,CUST_5908,2024-01-28,4010,COD,Delivered,Chennai
ORD_10379,CUST_1036,2023-12-06,797,COD,Delivered,Bangalore
ORD_10380,CUST_5566,2024-05-14,345,COD,Returned,Pune
ORD_10381,CUST_8104,2023-12-16,719,COD,Delivered,Chennai
ORD_10382,CUST_1857,2024-01-17,3804,COD,Delivered,Pune
ORD_10383,CUST_5020,2024-04-07,3244,Netbanking,Cancelled,Hyderabad
ORD_10384,CUST_7783,2023-12-17,1713,Netbanking,Delivered,Mumbai
ORD_10385,CUST_7205,2024-01-28,1953,Netbanking,Delivered,Hyderabad
ORD_10386,CUST_1773,2024-03-04,3593,Card,Returned,Pune
ORD_10387,CUST_8613,2024-01-23,2255,Netbanking,Delivered,Mumbai
ORD_10388,CUST_2686,2024-04-12,3769,Card,Delivered,Chennai
ORD_10389,CUST_8932,2024-02-01,4715,Card,Delivered,Chennai
ORD_10390,CUST_5584,2024-04-07,2648,Card,Delivered,Chennai
ORD_10391,CUST_8727,2024-05-15,2921,COD,Cancelled,Bangalore
ORD_10392,CUST_6548,2024-05-07,456,COD,Delivered,Delhi
ORD_10393,CUST_1471,2024-05-13,4450,Card,Delivered,Delhi
ORD_10394,CUST_6327,2024-05-13,1034,Netbanking,Returned,Pune
ORD_10395,CUST_4207,2023-12-11,4242,COD,Returned,Chennai
ORD_10396,CUST_6724,2024-01-21,1668,UPI,Returned,Hyderabad
ORD_10397,CUST_5613,2024-04-30,1152,COD,Delivered,Delhi
ORD_10398,CUST_5187,2024-04-21,3842,COD,Cancelled,Mumbai
ORD_10399,CUST_4312,2024-02-17,2172,COD,Delivered,Mumbai
ORD_10400,CUST_7066,2024-01-04,1588,UPI,Delivered,Chennai
ORD_10401,CUST_8662,2024-02-11,5166,Card,Delivered,Pune
ORD_10402,CUST_6958,2024-01-09,3443,UPI,Delivered,Kolkata
ORD_10403,CUST_4269,2024-05-01,2299,COD,Delivered,Kolkata
ORD_10404,CUST_8357,2024-04-15,1267,UPI,Delivered,Chennai
ORD_10405,CUST_6153,2023-12-30,5145,COD,Returned,Chennai
ORD_10406,CUST_6230,2024-02-29,975,Card,Delivered,Chennai
ORD_10407,CUST_7831,2024-04-27,2872,COD,Delivered,Hyderabad
ORD_10408,CUST_1469,2024-01-27,1031,Netbanking,Returned,Kolkata
ORD_10409,CUST_5995,2024-05-26,4774,COD,Delivered,Chennai
ORD_10410,CUST_1362,2024-04-12,562,UPI,Delivered,Kolkata
ORD_10411,CUST_2270,2024-01-24,801,Card,Delivered,Delhi
ORD_10412,CUST_4706,2024-05-13,861,Netbanking,Delivered,Hyderabad
ORD_10413,CUST_7015,2023-12-20,2009,Card,Cancelled,Mumbai
ORD_10414,CUST_6454,2024-03-12,3450,COD,Delivered,Pune
ORD_10415,CUST_7052,2024-01-20,1582,Netbanking,Delivered,Delhi
ORD_10416,CUST_3174,2024-05-15,4103,UPI,Delivered,Hyderabad
ORD_10417,CUST_6108,2024-01-01,4107,COD,Delivered,Pune
ORD_10418,CUST_7823,2024-01-09,4992,Netbanking,Cancelled,Kolkata
ORD_10419,CUST_8662,2024-01-12,454,COD,Cancelled,Hyderabad
ORD_10420,CUST_7238,2024-01-10,656,COD,Delivered,Bangalore
ORD_10421,CUST_6824,2024-05-25,2036,Netbanking,Delivered,Pune
ORD_10422,CUST_7535,2024-02-16,1177,Netbanking,Delivered,Kolkata
ORD_10423,CUST_8946,2024-03-02,5081,Netbanking,Delivered,Pune
ORD_10424,CUST_1640,2024-02-05,913,COD,Returned,Pune
ORD_10425,CUST_4449,2023-12-08,5100,UPI,Delivered,Kolkata
ORD_10426,CUST_3412,2024-03-14,2824,Netbanking,Delivered,Delhi
ORD_10427,CUST_5523,2024-02-07,4252,UPI,Delivered,Mumbai
ORD_10428,CUST_6047,2024-03-02,1021,COD,Delivered,Bangalore
ORD_10429,CUST_4018,2024-04-29,4467,UPI,Cancelled,Delhi
ORD_10430,CUST_4180,2024-01-20,4635,COD,Delivered,Hyderabad
ORD_10431,CUST_8603,2024-06-01,2692,COD,Delivered,Bangalore
ORD_10432,CUST_1635,2024-05-07,1828,Card,Cancelled,Delhi
ORD_10433,CUST_6912,2024-05-09,381,Netbanking,Delivered,Delhi
ORD_10434,CUST_5573,2024-01-12,2277,COD,Delivered,Chennai
ORD_10435,CUST_7942,2024-03-29,932,COD,Cancelled,Mumbai
ORD_10436,CUST_4236,2024-01-02,1327,Card,Delivered,Pune
ORD_10437,CUST_4401,2024-02-25,914,Netbanking,Delivered,Mumbai
ORD_10438,CUST_7573,2024-02-21,506,COD,Delivered,Kolkata
ORD_10439,CUST_2623,2023-12-12,3364,UPI,Delivered,Bangalore
ORD_10440,CUST_2193,2024-05-03,4735,Card,Delivered,Chennai
ORD_10441,CUST_2979,2024-04-11,4191,Card,Delivered,Mumbai
ORD_10442,CUST_8563,2024-02-29,1046,Card,Delivered,Delhi
ORD_10443,CUST_4704,2024-04-24,3443,COD,Delivered,Chennai
ORD_10444,CUST_3452,2024-01-09,1391,UPI,Delivered,Chennai
ORD_10445,CUST_2048,2023-12-12,4198,Netbanking,Delivered,Delhi
ORD_10446,CUST_4640,2024-03-21,4538,Card,Returned,Chennai
ORD_10447,CUST_1876,2024-03-02,5267,COD,Delivered,Delhi
ORD_10448,CUST_1872,2024-04-16,2847,COD,Delivered,Mumbai
ORD_10449,CUST_6634,2024-04-12,511,COD,Delivered,Hyderabad
ORD_10450,CUST_7938,2024-04-12,696,COD,Delivered,Pune
ORD_10451,CUST_1404,2024-04-24,3310,Netbanking,Returned,Hyderabad
ORD_10452,CUST_7138,2024-01-05,2940,COD,Cancelled,Kolkata
ORD_10453,CUST_7298,2024-04-25,3432,UPI,Delivered,Pune
ORD_10454,CUST_5913,2024-02-21,2206,Netbanking,Returned,Pune
ORD_10455,CUST_3932,2024-03-15,4023,UPI,Cancelled,Mumbai
ORD_10456,CUST_3459,2024-04-15,4421,COD,Delivered,Kolkata
ORD_10457,CUST_8827,2024-04-28,2782,UPI,Returned,Pune
ORD_10458,CUST_7667,2023-12-11,1409,COD,Delivered,Kolkata
ORD_10459,CUST_4452,2024-02-19,591,Card,Delivered,Pune
ORD_10460,CUST_7003,2024-05-01,553,Netbanking,Cancelled,Delhi
ORD_10461,CUST_8757,2024-04-07,2263,Netbanking,Cancelled,Mumbai
ORD_10462,CUST_3246,2023-12-15,313,COD,Delivered,Pune
ORD_10463,CUST_8558,2024-02-01,819,COD,Delivered,Mumbai
ORD_10464,CUST_5369,2024-03-18,4789,Netbanking,Delivered,Hyderabad
ORD_10465,CUST_7935,2024-03-03,5036,Card,Delivered,Pune
ORD_10466,CUST_7499,2024-01-05,3939,UPI,Returned,Pune
ORD_10467,CUST_3124,2024-03-26,3392,COD,Delivered,Bangalore
ORD_10468,CUST_8202,2024-01-08,2615,UPI,Returned,Kolkata
ORD_10469,CUST_6488,2023-12-23,4038,COD,Delivered,Kolkata
ORD_10470,CUST_1433,2024-04-09,1506,Card,Delivered,Kolkata
ORD_10471,CUST_5625,2024-03-16,5188,COD,Cancelled,Pune
ORD_10472,CUST_4763,2023-12-14,3980,COD,Delivered,Delhi
ORD_10473,CUST_8397,2024-04-20,904,UPI,Delivered,Bangalore
ORD_10474,CUST_6997,2023-12-16,1830,COD,Delivered,Pune
ORD_10475,CUST_1482,2023-12-21,832,Netbanking,Delivered,Chennai
ORD_10476,CUST_8592,2024-04-25,4682,UPI,Delivered,Kolkata
ORD_10477,CUST_5203,2024-04-21,3384,Card,Returned,Chennai
ORD_10478,CUST_5608,2024-02-27,4490,Card,Delivered,Pune
ORD_10479,CUST_6928,2024-05-10,4845,Netbanking,Delivered,Bangalore
ORD_10480,CUST_1255,2024-05-03,1075,Netbanking,Returned,Delhi
ORD_10481,CUST_2927,2024-05-23,1335,UPI,Returned,Kolkata
ORD_10482,CUST_3183,2024-05-10,1026,Card,Returned,Pune
ORD_10483,CUST_4723,2024-02-10,1536,Card,Delivered,Mumbai
ORD_10484,CUST_2759,2024-05-04,817,UPI,Delivered,Delhi
ORD_10485,CUST_7766,2024-05-11,3665,Netbanking,Cancelled,Kolkata
ORD_10486,CUST_2278,2024-05-19,4963,COD,Delivered,Delhi
ORD_10487,CUST_5908,2023-12-10,3311,UPI,Returned,Mumbai
ORD_10488,CUST_2357,2024-05-24,4699,Netbanking,Cancelled,Delhi
ORD_10489,CUST_6571,2024-02-11,5117,Card,Delivered,Mumbai
ORD_10490,CUST_8763,2024-02-20,320,Netbanking,Delivered,Hyderabad
ORD_10491,CUST_3271,2024-03-17,4293,COD,Cancelled,Chennai
ORD_10492,CUST_6173,2024-02-10,2291,Card,Delivered,Kolkata
ORD_10493,CUST_3718,2024-04-18,2283,Netbanking,Returned,Hyderabad
ORD_10494,CUST_2716,2024-02-20,4678,COD,Returned,Hyderabad
ORD_10495,CUST_8384,2023-12-23,2408,UPI,Delivered,Chennai
ORD_10496,CUST_1054,2024-05-27,1584,Card,Cancelled,Chennai
ORD_10497,CUST_4958,2024-01-29,4490,Netbanking,Delivered,Hyderabad
ORD_10498,CUST_1206,2024-03-19,559,Netbanking,Delivered,Pune
ORD_10499,CUST_1798,2024-03-28,3772,Netbanking,Delivered,Pune
ORD_10500,CUST_8183,2024-02-03,3075,Netbanking,Delivered,Mumbai
ORD_10501,CUST_2240,2023-12-13,1639,UPI,Cancelled,Kolkata
ORD_10502,CUST_5746,2024-01-22,3641,UPI,Delivered,Chennai
ORD_10503,CUST_6225,2024-02-25,2144,Netbanking,Delivered,Hyderabad
ORD_10504,CUST_3959,2024-04-28,1951,Netbanking,Delivered,Delhi
ORD_10505,CUST_7305,2024-03-17,4366,Netbanking,Delivered,Delhi
ORD_10506,CUST_7579,2024-04-07,628,UPI,Delivered,Mumbai
ORD_10507,CUST_6592,2024-02-24,4117,UPI,Delivered,Chennai
ORD_10508,CUST_3870,2024-05-28,4196,Card,Returned,Bangalore
ORD_10509,CUST_5610,2023-12-22,4514,UPI,Delivered,Hyderabad
ORD_10510,CUST_7042,2024-01-26,373,Netbanking,Delivered,Kolkata
ORD_10511,CUST_3717,2024-04-06,2506,Netbanking,Delivered,Chennai
ORD_10512,CUST_7977,2024-05-01,3987,Netbanking,Returned,Mumbai
ORD_10513,CUST_5797,2024-01-11,2186,COD,Delivered,Pune
ORD_10514,CUST_8395,2024-03-20,551,COD,Delivered,Kolkata
ORD_10515,CUST_7961,2024-02-23,1306,Card,Delivered,Kolkata
ORD_10516,CUST_3082,2024-03-30,4756,Card,Delivered,Pune
ORD_10517,CUST_6191,2023-12-30,5269,COD,Delivered,Hyderabad
ORD_10518,CUST_3729,2024-04-06,2673,COD,Delivered,Chennai
ORD_10519,CUST_1306,2024-03-20,5029,Card,Returned,Chennai
ORD_10520,CUST_3808,2023-12-26,3882,COD,Returned,Kolkata
ORD_10521,CUST_7370,2024-01-16,307,Netbanking,Cancelled,Pune
ORD_10522,CUST_1834,2024-04-20,4195,COD,Delivered,Mumbai
ORD_10523,CUST_8878,2023-12-10,2387,COD,Delivered,Kolkata
ORD_10524,CUST_2501,2024-01-17,4145,UPI,Delivered,Hyderabad
ORD_10525,CUST_1192,2024-02-21,444,Card,Delivered,Kolkata
ORD_10526,CUST_5456,2024-04-01,3191,COD,Delivered,Kolkata
ORD_10527,CUST_3747,2024-02-14,366,UPI,Delivered,Mumbai
ORD_10528,CUST_4082,2024-02-16,1041,UPI,Returned,Pune
ORD_10529,CUST_6081,2024-03-22,1752,COD,Delivered,Kolkata
ORD_10530,CUST_6996,2024-01-13,3921,COD,Delivered,Pune
ORD_10531,CUST_2148,2024-05-24,5180,Card,Delivered,Hyderabad
ORD_10532,CUST_1327,2024-05-25,571,UPI,Returned,Mumbai
ORD_10533,CUST_4790,2024-01-17,2254,UPI,Returned,Pune
ORD_10534,CUST_6041,2024-05-20,3860,COD,Cancelled,Mumbai
ORD_10535,CUST_8744,2024-03-13,1354,Card,Delivered,Hyderabad
ORD_10536,CUST_5190,2024-02-21,4814,Netbanking,Delivered,Pune
ORD_10537,CUST_3078,2024-03-17,2852,COD,Delivered,Chennai
ORD_10538,CUST_2795,2023-12-21,2305,Netbanking,Returned,Chennai
ORD_10539,CUST_2925,2024-05-24,1363,UPI,Delivered,Pune
ORD_10540,CUST_7952,2023-12-10,2044,Card,Delivered,Pune
ORD_10541,CUST_2673,2024-04-03,2629,Netbanking,Delivered,Bangalore
ORD_10542,CUST_4776,2024-05-13,3312,Netbanking,Delivered,Kolkata
ORD_10543,CUST_6973,2024-04-10,4483,UPI,Returned,Mumbai
ORD_10544,CUST_6820,2024-03-30,3290,Card,Delivered,Kolkata
ORD_10545,CUST_8670,2024-05-15,3664,UPI,Delivered,Chennai
ORD_10546,CUST_6591,2024-01-09,2661,Netbanking,Delivered,Delhi
ORD_10547,CUST_7291,2024-01-17,1872,Netbanking,Delivered,Kolkata
ORD_10548,CUST_2738,2024-01-23,5225,COD,Delivered,Mumbai
ORD_10549,CUST_8378,2024-03-18,3341,UPI,Delivered,Hyderabad
ORD_10550,CUST_4067,2024-03-28,5063,UPI,Delivered,Bangalore
ORD_10551,CUST_8308,2024-02-15,3236,COD,Delivered,Hyderabad
ORD_10552,CUST_8632,2023-12-22,477,COD,Delivered,Hyderabad
ORD_10553,CUST_1180,2024-03-04,1717,UPI,Delivered,Delhi
ORD_10554,CUST_2280,2024-01-31,651,Netbanking,Cancelled,Hyderabad
ORD_10555,CUST_1169,2024-01-12,5282,Netbanking,Delivered,Bangalore
ORD_10556,CUST_3639,2023-12-21,667,Netbanking,Delivered,Hyderabad
ORD_10557,CUST_8701,2024-01-14,1316,COD,Delivered,Kolkata
ORD_10558,CUST_6568,2023-12-10,2785,Card,Delivered,Hyderabad
ORD_10559,CUST_3835,2024-04-25,1615,UPI,Delivered,Mumbai
ORD_10560,CUST_5831,2023-12-06,4246,Netbanking,Delivered,Hyderabad
ORD_10561,CUST_3796,2024-02-17,866,UPI,Returned,Chennai
ORD_10562,CUST_6437,2024-02-09,763,Netbanking,Cancelled,Pune
ORD_10563,CUST_4526,2023-12-06,3555,COD,Delivered,Mumbai
ORD_10564,CUST_5703,2024-03-06,3272,UPI,Returned,Pune
ORD_10565,CUST_1822,2024-02-05,2855,COD,Delivered,Bangalore
ORD_10566,CUST_3395,2024-04-02,648,COD,Returned,Hyderabad
ORD_10567,CUST_8321,2024-04-06,3030,Card,Returned,Mumbai
ORD_10568,CUST_8710,2024-04-17,3271,COD,Delivered,Pune
ORD_10569,CUST_4436,2023-12-09,4520,Card,Returned,Hyderabad
ORD_10570,CUST_2455,2024-02-22,1710,COD,Delivered,Kolkata
ORD_10571,CUST_8071,2024-01-18,4014,COD,Returned,Pune
ORD_10572,CUST_2812,2024-01-28,1470,COD,Returned,Pune
ORD_10573,CUST_6111,2024-01-13,3187,UPI,Delivered,Bangalore
ORD_10574,CUST_2773,2024-03-30,2631,Card,Returned,Hyderabad
ORD_10575,CUST_8998,2024-04-11,2006,Card,Delivered,Bangalore
ORD_10576,CUST_6844,2024-02-28,4606,COD,Delivered,Chennai
ORD_10577,CUST_4151,2024-01-03,695,UPI,Delivered,Mumbai
ORD_10578,CUST_3277,2024-02-09,2430,Card,Delivered,Pune
ORD_10579,CUST_4224,2024-04-30,554,COD,Delivered,Hyderabad
ORD_10580,CUST_8918,2024-03-28,2368,UPI,Delivered,Bangalore
ORD_10581,CUST_7451,2024-05-05,2373,UPI,Cancelled,Chennai
ORD_10582,CUST_4992,2024-05-10,3261,UPI,Cancelled,Chennai
ORD_10583,CUST_2657,2023-12-15,2880,Card,Delivered,Bangalore
ORD_10584,CUST_2707,2024-03-29,2618,Card,Returned,Bangalore
ORD_10585,CUST_3269,2024-04-19,313,Card,Delivered,Mumbai
ORD_10586,CUST_2988,2024-01-05,1887,UPI,Returned,Pune
ORD_10587,CUST_6910,2024-01-03,1757,Netbanking,Returned,Delhi
ORD_10588,CUST_7626,2024-04-25,3748,COD,Delivered,Chennai
ORD_10589,CUST_8691,2024-01-19,2499,Netbanking,Delivered,Hyderabad
ORD_10590,CUST_6574,2024-03-03,709,COD,Delivered,Mumbai
ORD_10591,CUST_1392,2024-04-22,554,COD,Returned,Pune
ORD_10592,CUST_4841,2023-12-30,3235,UPI,Returned,Pune
ORD_10593,CUST_1755,2024-02-26,1325,COD,Cancelled,Pune
ORD_10594,CUST_7361,2024-02-02,990,Card,Returned,Pune
ORD_10595,CUST_7640,2024-01-12,768,COD,Delivered,Bangalore
ORD_10596,CUST_3635,2024-03-04,1388,Netbanking,Delivered,Chennai
ORD_10597,CUST_5598,2024-01-29,1383,Netbanking,Delivered,Kolkata
ORD_10598,CUST_1407,2024-05-21,1898,UPI,Cancelled,Kolkata
ORD_10599,CUST_5626,2024-01-11,4881,Netbanking,Returned,Chennai
ORD_10600,CUST_2758,2023-12-18,3586,Card,Delivered,Bangalore
ORD_10601,CUST_5735,2024-02-16,2798,UPI,Delivered,Kolkata
ORD_10602,CUST_8665,2024-02-17,1661,UPI,Delivered,Kolkata
ORD_10603,CUST_2325,2024-03-07,5266,UPI,Cancelled,Delhi
ORD_10604,CUST_8127,2024-02-23,2839,COD,Delivered,Delhi
ORD_10605,CUST_3277,2024-03-25,3753,Card,Delivered,Kolkata
ORD_10606,CUST_1722,2023-12-12,3863,Netbanking,Delivered,Chennai
ORD_10607,CUST_8360,2024-05-12,3417,Card,Delivered,Bangalore
ORD_10608,CUST_4814,2024-04-02,4988,COD,Cancelled,Delhi
ORD_10609,CUST_8004,2024-02-16,572,UPI,Cancelled,Kolkata
ORD_10610,CUST_4334,2024-03-13,662,Netbanking,Delivered,Chennai
ORD_10611,CUST_5516,2024-03-08,1254,COD,Delivered,Chennai
ORD_10612,CUST_2383,2024-01-11,1436,Card,Returned,Chennai
ORD_10613,CUST_6463,2024-03-05,3028,Netbanking,Returned,Pune
ORD_10614,CUST_8829,2024-01-10,5173,UPI,Delivered,Delhi
ORD_10615,CUST_4203,2024-05-28,3648,COD,Delivered,Bangalore
ORD_10616,CUST_6480,2024-02-07,847,Netbanking,Delivered,Mumbai
ORD_10617,CUST_6936,2024-01-23,3727,Netbanking,Cancelled,Mumbai
ORD_10618,CUST_1951,2024-04-01,2021,Card,Delivered,Hyderabad
ORD_10619,CUST_3373,2024-01-27,3709,COD,Delivered,Bangalore
ORD_10620,CUST_7929,2024-04-30,4216,Card,Delivered,Chennai
ORD_10621,CUST_7456,2024-02-16,873,COD,Cancelled,Chennai
ORD_10622,CUST_8160,2024-02-05,3568,Card,Cancelled,Pune
ORD_10623,CUST_5732,2024-05-06,1129,Netbanking,Delivered,Mumbai
ORD_10624,CUST_8024,2024-05-16,3978,Netbanking,Delivered,Delhi
ORD_10625,CUST_8162,2023-12-08,3867,Netbanking,Delivered,Kolkata
ORD_10626,CUST_4572,2024-01-23,4375,UPI,Cancelled,Kolkata
ORD_10627,CUST_2065,2023-12-10,2021,COD,Delivered,Chennai
ORD_10628,CUST_2591,2024-05-22,4983,COD,Delivered,Bangalore
ORD_10629,CUST_8232,2024-01-21,1258,UPI,Delivered,Pune
ORD_10630,CUST_6753,2024-01-08,1133,Card,Delivered,Chennai
ORD_10631,CUST_6371,2024-03-01,1400,Card,Delivered,Pune
ORD_10632,CUST_2837,2024-03-09,3261,Netbanking,Delivered,Pune
ORD_10633,CUST_4453,2024-05-12,2993,COD,Delivered,Mumbai
ORD_10634,CUST_2444,2024-04-28,1358,UPI,Cancelled,Chennai
ORD_10635,CUST_3399,2024-02-16,4922,COD,Delivered,Hyderabad
ORD_10636,CUST_7452,2023-12-09,2640,UPI,Delivered,Chennai
ORD_10637,CUST_7552,2023-12-12,1821,UPI,Cancelled,Kolkata
ORD_10638,CUST_4218,2024-04-29,3180,COD,Delivered,Bangalore
ORD_10639,CUST_5409,2024-05-19,2041,UPI,Delivered,Delhi
ORD_10640,CUST_7586,2023-12-31,1343,Netbanking,Cancelled,Delhi
ORD_10641,CUST_7436,2024-05-07,556,Card,Cancelled,Chennai
ORD_10642,CUST_5128,2024-01-08,3230,Card,Delivered,Mumbai
ORD_10643,CUST_7725,2024-02-25,850,Netbanking,Delivered,Hyderabad
ORD_10644,CUST_7201,2024-04-26,2301,COD,Delivered,Bangalore
ORD_10645,CUST_8550,2024-01-02,3150,Netbanking,Delivered,Kolkata
ORD_10646,CUST_7177,2024-04-21,4730,Netbanking,Delivered,Kolkata
ORD_10647,CUST_7430,2024-01-24,4950,COD,Delivered,Chennai
ORD_10648,CUST_7890,2024-04-29,3359,Card,Delivered,Mumbai
ORD_10649,CUST_1309,2023-12-21,4228,Card,Delivered,Kolkata
ORD_10650,CUST_6488,2024-02-20,1650,Card,Delivered,Kolkata
ORD_10651,CUST_6100,2024-03-08,680,Netbanking,Delivered,Kolkata
ORD_10652,CUST_2641,2024-02-26,1358,Card,Returned,Chennai
ORD_10653,CUST_2576,2024-05-17,2042,Card,Delivered,Kolkata
ORD_10654,CUST_6905,2024-03-22,561,Card,Delivered,Hyderabad
ORD_10655,CUST_5991,2024-01-04,613,COD,Delivered,Kolkata
ORD_10656,CUST_6057,2024-05-27,4483,Card,Delivered,Chennai
ORD_10657,CUST_4475,2023-12-21,4516,UPI,Delivered,Kolkata
ORD_10658,CUST_3821,2024-04-22,3689,Netbanking,Delivered,Kolkata
ORD_10659,CUST_1739,2024-03-31,734,UPI,Delivered,Mumbai
ORD_10660,CUST_1786,2023-12-20,3238,Netbanking,Delivered,Delhi
ORD_10661,CUST_4080,2024-04-05,2427,Card,Delivered,Kolkata
ORD_10662,CUST_3696,2023-12-28,4420,Netbanking,Delivered,Pune
ORD_10663,CUST_2594,2024-05-16,1012,COD,Returned,Delhi
ORD_10664,CUST_2910,2024-03-20,322,Netbanking,Delivered,Delhi
ORD_10665,CUST_1650,2024-01-18,2124,Netbanking,Delivered,Mumbai
ORD_10666,CUST_8655,2024-05-20,3981,COD,Cancelled,Hyderabad
ORD_10667,CUST_2056,2024-01-03,425,UPI,Cancelled,Mumbai
ORD_10668,CUST_2211,2024-02-01,2023,Card,Delivered,Pune
ORD_10669,CUST_7220,2023-12-09,1105,UPI,Delivered,Delhi
ORD_10670,CUST_2532,2024-04-23,958,COD,Delivered,Chennai
ORD_10671,CUST_2357,2024-01-26,3760,COD,Delivered,Pune
ORD_10672,CUST_7834,2024-01-09,862,UPI,Delivered,Mumbai
ORD_10673,CUST_7822,2024-05-21,3962,UPI,Returned,Bangalore
ORD_10674,CUST_3587,2024-01-04,354,Card,Delivered,Mumbai
ORD_10675,CUST_7410,2024-06-01,3569,Card,Cancelled,Chennai
ORD_10676,CUST_3947,2023-12-31,2884,COD,Cancelled,Delhi
ORD_10677,CUST_1200,2024-03-26,3838,Netbanking,Delivered,Delhi
ORD_10678,CUST_3617,2023-12-05,2556,UPI,Delivered,Bangalore
ORD_10679,CUST_3244,2024-03-09,2881,UPI,Delivered,Hyderabad
ORD_10680,CUST_8771,2024-04-25,4602,Netbanking,Delivered,Pune
ORD_10681,CUST_5202,2024-06-01,2051,COD,Returned,Kolkata
ORD_10682,CUST_6105,2024-01-09,1827,COD,Cancelled,Hyderabad
ORD_10683,CUST_1174,2024-05-16,1834,UPI,Delivered,Hyderabad
ORD_10684,CUST_5137,2024-05-17,4394,Card,Returned,Delhi
ORD_10685,CUST_2875,2024-05-25,1781,Card,Delivered,Chennai
ORD_10686,CUST_6616,2024-01-25,1948,COD,Returned,Chennai
ORD_10687,CUST_7666,2024-01-20,5033,COD,Cancelled,Bangalore
ORD_10688,CUST_6878,2023-12-05,3573,COD,Returned,Kolkata
ORD_10689,CUST_6031,2023-12-31,3519,Card,Cancelled,Bangalore
ORD_10690,CUST_2937,2024-02-22,1352,Card,Delivered,Kolkata
ORD_10691,CUST_2996,2024-02-08,4461,UPI,Delivered,Pune
ORD_10692,CUST_2999,2024-02-21,4007,Netbanking,Delivered,Chennai
ORD_10693,CUST_2416,2024-05-09,555,UPI,Cancelled,Hyderabad
ORD_10694,CUST_3485,2024-01-11,1572,Card,Returned,Chennai
ORD_10695,CUST_7068,2024-02-10,2978,Card,Delivered,Hyderabad
ORD_10696,CUST_6672,2024-03-20,326,COD,Delivered,Mumbai
ORD_10697,CUST_5164,2024-03-12,4355,Netbanking,Delivered,Bangalore
ORD_10698,CUST_4013,2024-05-01,4612,UPI,Cancelled,Bangalore
ORD_10699,CUST_3915,2024-06-01,317,UPI,Delivered,Bangalore
ORD_10700,CUST_4037,2024-05-04,3275,Card,Delivered,Kolkata
ORD_10701,CUST_4263,2024-03-28,5289,COD,Delivered,Delhi
ORD_10702,CUST_6891,2024-03-22,1024,Card,Delivered,Bangalore
ORD_10703,CUST_3707,2024-04-02,405,Netbanking,Delivered,Bangalore
ORD_10704,CUST_1534,2024-02-28,3698,COD,Delivered,Mumbai
ORD_10705,CUST_1470,2024-04-08,4409,Netbanking,Delivered,Chennai
ORD_10706,CUST_3465,2024-04-19,3920,Netbanking,Delivered,Mumbai
ORD_10707,CUST_2391,2024-01-04,1902,Card,Delivered,Chennai
ORD_10708,CUST_5174,2023-12-29,3512,COD,Delivered,Delhi
ORD_10709,CUST_7123,2023-12-07,4245,Netbanking,Delivered,Kolkata
ORD_10710,CUST_1386,2024-04-02,1579,UPI,Returned,Mumbai
ORD_10711,CUST_8908,2024-01-01,2360,UPI,Delivered,Bangalore
ORD_10712,CUST_7786,2024-03-19,3438,UPI,Delivered,Pune
ORD_10713,CUST_4549,2023-12-11,876,UPI,Delivered,Pune
ORD_10714,CUST_2961,2024-04-14,3859,Card,Delivered,Delhi
ORD_10715,CUST_7771,2024-03-15,4798,Netbanking,Returned,Pune
ORD_10716,CUST_2861,2024-01-30,2877,UPI,Delivered,Pune
ORD_10717,CUST_5041,2024-03-03,2058,Card,Delivered,Delhi
ORD_10718,CUST_8705,2024-02-25,592,Card,Delivered,Bangalore
ORD_10719,CUST_1049,2024-05-03,3121,Card,Cancelled,Chennai
ORD_10720,CUST_4874,2024-02-19,3668,UPI,Delivered,Mumbai
ORD_10721,CUST_4204,2024-05-22,1344,Netbanking,Cancelled,Hyderabad
ORD_10722,CUST_1911,2023-12-16,1421,Netbanking,Delivered,Kolkata
ORD_10723,CUST_1863,2024-03-09,404,Card,Delivered,Pune
ORD_10724,CUST_2554,2024-02-14,472,COD,Returned,Delhi
ORD_10725,CUST_3085,2023-12-17,4867,Card,Returned,Bangalore
ORD_10726,CUST_5820,2024-01-21,4222,Netbanking,Delivered,Chennai
ORD_10727,CUST_4713,2023-12-23,417,COD,Delivered,Delhi
